2026-09-09T10:06:21Z db_cpu=8.07% db_mem=70.49MiB / 1GiB db_net=52.6MB / 525MB db_block=25.9MB / 36.2MB

2026-09-09T10:06:28Z db_cpu=2.57% db_mem=70.49MiB / 1GiB db_net=52.8MB / 527MB db_block=25.9MB / 36.2MB

2026-09-09T10:06:34Z db_cpu=3.25% db_mem=70.49MiB / 1GiB db_net=52.9MB / 529MB db_block=25.9MB / 36.2MB

2026-09-09T10:06:41Z db_cpu=3.32% db_mem=70.56MiB / 1GiB db_net=53MB / 532MB db_block=25.9MB / 36.2MB

2026-09-09T10:06:47Z db_cpu=3.23% db_mem=70.55MiB / 1GiB db_net=53.1MB / 534MB db_block=25.9MB / 36.2MB

2026-09-09T10:06:54Z db_cpu=3.28% db_mem=70.56MiB / 1GiB db_net=53.2MB / 536MB db_block=25.9MB / 36.2MB

2026-09-09T10:07:00Z db_cpu=3.18% db_mem=70.57MiB / 1GiB db_net=53.4MB / 538MB db_block=25.9MB / 36.2MB

2026-09-09T10:07:07Z db_cpu=8.92% db_mem=70.58MiB / 1GiB db_net=53.5MB / 541MB db_block=25.9MB / 36.2MB

2026-09-09T10:07:13Z db_cpu=4.45% db_mem=72.19MiB / 1GiB db_net=53.7MB / 543MB db_block=25.9MB / 36.2MB

2026-09-09T10:07:20Z db_cpu=3.96% db_mem=72.36MiB / 1GiB db_net=53.8MB / 545MB db_block=25.9MB / 36.2MB

2026-09-09T10:07:26Z db_cpu=3.49% db_mem=72.36MiB / 1GiB db_net=53.9MB / 548MB db_block=25.9MB / 36.2MB

2026-09-09T10:07:33Z db_cpu=9.67% db_mem=72.36MiB / 1GiB db_net=54.1MB / 550MB db_block=25.9MB / 36.2MB

2026-09-09T10:07:39Z db_cpu=3.63% db_mem=72.36MiB / 1GiB db_net=54.2MB / 553MB db_block=25.9MB / 36.2MB

2026-09-09T10:07:46Z db_cpu=3.53% db_mem=72.36MiB / 1GiB db_net=54.3MB / 555MB db_block=25.9MB / 36.2MB

2026-09-09T10:07:52Z db_cpu=3.79% db_mem=72.36MiB / 1GiB db_net=54.5MB / 558MB db_block=25.9MB / 36.2MB

2026-09-09T10:07:59Z db_cpu=4.22% db_mem=70.78MiB / 1GiB db_net=54.6MB / 560MB db_block=25.9MB / 36.2MB

2026-09-09T10:08:06Z db_cpu=4.45% db_mem=72.38MiB / 1GiB db_net=54.8MB / 563MB db_block=25.9MB / 36.2MB

2026-09-09T10:08:12Z db_cpu=4.19% db_mem=72.57MiB / 1GiB db_net=54.9MB / 565MB db_block=25.9MB / 36.2MB

2026-09-09T10:08:19Z db_cpu=9.61% db_mem=72.58MiB / 1GiB db_net=55.1MB / 568MB db_block=25.9MB / 36.2MB

2026-09-09T10:08:25Z db_cpu=5.40% db_mem=72.57MiB / 1GiB db_net=55.2MB / 570MB db_block=25.9MB / 36.2MB

2026-09-09T10:08:32Z db_cpu=3.53% db_mem=72.57MiB / 1GiB db_net=55.4MB / 573MB db_block=25.9MB / 36.2MB

2026-09-09T10:08:38Z db_cpu=4.46% db_mem=72.61MiB / 1GiB db_net=55.5MB / 576MB db_block=25.9MB / 36.2MB

2026-09-09T10:08:45Z db_cpu=3.83% db_mem=72.61MiB / 1GiB db_net=55.7MB / 579MB db_block=25.9MB / 36.2MB

2026-09-09T10:08:51Z db_cpu=3.79% db_mem=71.08MiB / 1GiB db_net=55.8MB / 581MB db_block=25.9MB / 36.2MB

2026-09-09T10:08:58Z db_cpu=4.53% db_mem=71.09MiB / 1GiB db_net=56MB / 584MB db_block=25.9MB / 36.2MB

2026-09-09T10:09:04Z db_cpu=10.15% db_mem=71.09MiB / 1GiB db_net=56.1MB / 587MB db_block=25.9MB / 36.2MB

